t|lon|lat|id|v
17662|23.55412166666667|37.87984166666667|73|0.0007,0.2
17663|23.59040666666667|37.948170000000005|85|-1.43716,7.46288
17664|23.63685|37.94583333333333|63|0.0,0.0
17665|23.63507333333333|37.943591666666656|68|-0.0,-0.0
17666|23.60674166666667|37.93621333333333|26|-7.47103,2.24136
17667|23.55412333333333|37.87985833333333|73|-0.0007,0.2
17667|23.59082833333333|37.94810666666667|85|-1.53375,7.3415
17668|23.63685|37.94583333333333|63|0.0,0.0
17669|23.556766666666665|37.96031666666667|38|-0.0,-0.0
17670|23.567801666666664|37.85349|84|0.33509,-7.99298
17670|23.63508333333333|37.943585|68|-0.0,-0.0
17670|23.562918333333336|37.95401|81|-2.66161,7.1187
17671|23.55105166666667|37.92406166666667|78|0.10211,0.17197
17671|23.59115833333333|37.948035|85|-1.64888,7.3165
17671|23.606875|37.935863333333344|26|-7.47103,2.24136
17671|23.608655|37.917725|82|-9.29251,-0.37329
17672|23.54218333333333|38.03293333333333|75|0.0,-0.0
17673|23.63685|37.94583333333333|63|-0.0,-0.0
17674|23.556766666666665|37.96031666666667|38|-0.0,-0.0
17675|23.63508833333333|37.943576666666665|68|-0.0,-0.0
17676|23.5633|37.95390333333333|81|-2.54499,7.26726
17677|23.519|38.027666666666654|34|-0.0,-0.0
17678|23.55412833333333|37.879845|73|-0.00419,0.19996
17678|23.56723833333333|37.85353333333333|84|0.37694,-7.99111
17678|23.606996666666664|37.93554|26|-7.77046,2.28691
17679|23.551070000000003|37.92407|78|0.09939,0.17355
17680|23.608628333333336|37.91729333333333|82|-9.29042,-0.42195
17681|23.63685|37.94583333333333|63|-0.0,-0.0
17682|23.556766666666665|37.96031666666667|38|-0.0,-0.0
17683|23.56377|37.953793333333344|81|-2.36117,7.22391
17684|23.566815|37.85355000000001|84|0.41354,-7.88917
17685|23.554135000000002|37.87984666666667|73|-0.00803,0.19984
17686|23.551071666666665|37.92407|78|0.09727,0.17475
17686|23.59205|37.947915|85|-1.58004,7.12695
17687|23.63685|37.94583333333333|63|0.0,0.0
17688|23.606720000000003|37.953896666666665|67|-0.0,0.0
17689|23.566388333333336|37.85354666666667|84|0.39977,-7.88988
17689|23.63509|37.94356833333333|68|-0.0,-0.0
17690|23.55413333333333|37.879836666666655|73|-0.01082,0.19971
17690|23.60727166666667|37.93479166666667|26|-8.05825,2.37161
17691|23.59246666666667|37.947838333333344|85|-1.53385,7.03472
17692|23.55107666666667|37.92406|78|0.09879,0.1739
17692|23.60584166666667|37.95914166666667|62|0.0,-0.0
17693|23.63685|37.94583333333333|63|-0.0,-0.0
17693|23.556766666666665|37.96031666666667|38|-0.0,-0.0
17694|23.56469|37.95355833333333|81|-2.26414,7.3596
17695|23.56587|37.853575|84|0.46268,-7.78627
17695|23.607416666666666|37.934405|26|-8.33742,2.48543
17696|23.554145|37.87984166666667|73|-0.0143,0.19949
17697|23.551095|37.924083333333336|78|0.09909,0.17373
17697|23.59287|37.947753333333345|85|-1.59518,7.02107
17697|23.60855|37.91601166666667|82|-9.28967,-0.43816
17698|23.669536666666666|37.939536666666655|1|-0.0,-0.0
17699|23.63685|37.94583333333333|63|-0.0,-0.0
17699|23.556766666666665|37.96031666666667|38|-0.0,-0.0
17700|23.60674833333333|37.95385666666667|67|-0.05906,0.0807
17701|23.54598333333333|37.887166666666666|4|-0.0,0.0
17702|23.63508833333333|37.94356833333333|68|-0.0,-0.0
17702|23.56511166666667|37.953463333333346|81|-2.27698,7.35563
17703|23.56548|37.85358833333333|84|0.51702,-7.78285
17704|23.60758666666667|37.93396333333333|26|-8.71162,2.63013
17704|23.608520000000002|37.91558333333333|82|-9.28725,-0.48679
17705|23.554170000000003|37.879836666666655|73|-0.02229,0.19875
17705|23.55111|37.92409333333333|78|0.09482,0.1761
17705|23.59328|37.94767333333333|85|-1.7297,6.88608
17706|23.672385|37.81691166666667|87|10.81374,-6.0682
17707|23.650396666666666|37.93325|36|-0.0,-0.0
17707|23.681511666666665|37.929966666666665|9|-0.0,0.0
17708|23.63685|37.94583333333333|63|0.0,0.0
17709|23.606815|37.95382|67|-0.0,0.0
17709|23.556783333333332|37.96031666666667|38|-0.0,-0.0
17710|23.63508833333333|37.94356833333333|68|-0.0,-0.0
17710|23.54873333333333|37.8996|10|-0.0,0.0
17711|23.68063333333333|37.93083333333333|11|-0.0,-0.0
17712|23.56496666666667|37.85360833333333|84|0.48985,-7.7846
17713|23.55112|37.9241|78|0.09266,0.17724
17713|23.607741666666666|37.93355|26|-8.81659,2.62827
17713|23.60849333333333|37.91515166666667|82|-9.28725,-0.48679
17714|23.55419166666667|37.87984|73|-0.02333,0.19863
17714|23.67206666666667|37.81726666666667|87|10.81374,-6.0682
17714|23.59367833333333|37.947595|85|-1.89742,6.84177
17715|23.63725|37.94735|61|0.0,-0.0
17716|23.63685|37.94583333333333|63|-0.0,-0.0
17717|23.60684|37.953786666666666|67|-0.05906,0.0807
17718|23.63508833333333|37.94356833333333|68|-0.0,-0.0
17719|23.56427166666667|37.961306666666665|41|-0.0,0.0
17719|23.554201666666664|37.87985166666667|73|-0.0268,0.1982
17719|23.60789333333333|37.93313333333333|26|-9.02678,2.62246
17720|23.55113166666667|37.92410666666667|78|0.09328,0.17692
17721|23.608463333333336|37.91471833333333|82|-9.38624,-0.50841
17722|23.63685|37.94583333333333|63|0.0,0.0
17723|23.683085|37.92899166666667|16|-0.0,-0.0
17724|23.56417333333333|37.85366166666667|84|0.5238,-7.68216
17724|23.63508833333333|37.94357|68|-0.0,-0.0
17724|23.66825|37.93813333333333|17|0.0,-0.0
17725|23.55422|37.87982833333333|73|-0.03439,0.19702
17726|23.59439166666667|37.947426666666665|85|-2.3021,6.61062
17727|23.551136666666665|37.92410666666667|78|0.04633,0.08862
17727|23.60843833333333|37.914286666666655|82|-9.28889,-0.45437
17728|23.63685|37.94583333333333|63|-0.0,-0.0
17729|23.556766666666665|37.9603|38|-0.0,-0.0
17730|23.60685166666667|37.9538|67|-0.0,0.0
17731|23.56372333333333|37.85369|84|0.47627,-7.78545
17731|23.635086666666666|37.94357|68|-0.0,-0.0
17732|23.5668|37.95304166666666|81|-2.48148,7.28919
17733|23.554231666666666|37.879815|73|-0.03953,0.19605
17733|23.60822833333333|37.93229833333333|26|-8.97477,2.79526
17733|23.60841333333333|37.91385666666667|82|-9.28967,-0.43816
17734|23.59487|37.94733333333333|85|-2.31464,6.50019
17735|23.55115|37.924108333333336|78|0.09389,0.17659
17736|23.63685|37.94583333333333|63|-0.0,-0.0
17737|23.635085|37.94357166666667|68|-0.0,-0.0
17738|23.608373333333336|37.93190166666667|26|-9.29575,2.77112
17739|23.55422333333333|37.87982|73|-0.05879,0.29418
17739|23.506011666666666|37.849403333333335|22|0.08222,-0.05693
17740|23.551151666666666|37.924136666666655|78|0.04756,0.08796
17740|23.59525833333333|37.94721666666667|85|-2.38269,6.58201
17740|23.60838333333333|37.91342833333333|82|-9.28889,-0.45437
17741|23.58966333333333|37.95230333333333|21|0.0,0.0
17742|23.63685|37.94583333333333|63|0.0,0.0
17743|23.60682833333333|37.95382|67|-0.0,0.0
17744|23.56762333333333|37.95283|81|-2.37946,7.32312
17745|23.63508333333333|37.94357166666667|68|-0.0,-0.0
17745|23.523705|37.890971666666665|29|0.05255,-0.08508
17746|23.56276333333333|37.85375833333333|84|0.44666,-7.98752
17747|23.60854166666667|37.93140166666667|26|-9.65018,2.62183
17748|23.554246666666664|37.87981|73|-0.01925,0.09813
17748|23.55115833333333|37.924145|78|0.09359,0.17675
17748|23.60835833333333|37.913|82|-9.28809,-0.47058
17748|23.55123166666667|37.95448833333333|20|0.099,0.01409
17749|23.67015833333333|37.81988666666667|87|10.5615,-6.49728
17750|23.63685|37.94583333333333|63|-0.0,-0.0
17751|23.55675|37.96031666666667|38|-0.0,-0.0
17752|23.635081666666668|37.94357333333333|68|-0.0,-0.0
17753|23.60866666666667|37.93092166666667|26|-10.04006,2.29941
17753|23.608328333333336|37.91257|82|-9.28639,-0.503
17754|23.554265|37.87980166666667|73|-0.04839,0.19406
17754|23.59599|37.94689|85|-2.95562,6.45556
17755|23.510881666666666|37.868865|40|0.00837,0.09965
17756|23.63685|37.94583333333333|63|0.0,0.0
17757|23.606803333333332|37.95382|67|-0.0,0.0
17758|23.63508333333333|37.943575|68|-0.0,-0.0
17758|23.55673333333333|37.96031666666667|38|-0.0,-0.0
17758|23.568496666666665|37.952606666666654|81|-2.36668,7.32727
17759|23.55426833333333|37.87981333333333|73|-0.05041,0.19354
17759|23.56179|37.853745|84|0.36213,-8.2921
17759|23.610301666666665|37.95741833333333|64|-0.0,-0.0
17759|23.60881333333333|37.930483333333335|26|-10.57624,2.63688
17760|23.55116833333333|37.92414|78|0.04586,0.08886
17760|23.59636|37.946735|85|-3.20126,6.33734
17761|23.60829833333333|37.91214|82|-9.28725,-0.48679
17762|23.606786666666668|37.953825|67|-0.0,0.0
17762|23.63685|37.94583333333333|63|-0.0,-0.0
17762|23.55673333333333|37.96031666666667|38|-0.0,-0.0
17763|23.568971666666666|37.952478333333346|81|-2.26008,7.25617
17764|23.561335|37.85375166666667|84|0.43972,-8.38848
17764|23.63508333333333|37.943578333333335|68|-0.0,-0.0
17765|23.554275|37.87982333333333|73|-0.05278,0.19291
17765|23.608964999999998|37.929991666666666|26|-10.60327,2.52598
17766|23.596695|37.94660666666667|85|-3.48545,6.1856
17767|23.55118|37.92413833333333|78|0.08389,0.18156
17767|23.60827333333333|37.91170666666667|82|-9.38796,-0.47564
17768|23.603115|37.955165|24|-0.0,-0.0
17769|23.63685|37.94583333333333|63|-0.0,-0.0
17770|23.60677|37.95382666666667|67|-0.05906,0.0807
17771|23.56082|37.85376166666666|84|0.47458,-8.48674
17771|23.635086666666666|37.94358|68|-0.0,-0.0
17772|23.609105|37.929433333333336|26|-10.47006,2.20631
17772|23.608241666666668|37.91127166666667|82|-9.38534,-0.52479
17773|23.5543|37.87979|73|-0.06014,0.19074
17773|23.668666666666667|37.82180500000001|87|10.55015,-6.51571
17773|23.59708|37.9464|85|-3.86859,6.0724
17774|23.55119|37.92413833333333|78|0.04194,0.09078
17775|23.63685|37.945816666666666|63|0.0,0.0
17776|23.635086666666666|37.94358333333333|68|-0.0,-0.0
17777|23.560285|37.853784999999995|84|0.54009,-8.58302
17777|23.60923666666667|37.92895666666666|26|-11.2403,2.43016
17778|23.55431666666667|37.87979666666667|73|-0.06808,0.18806
17778|23.60821|37.910835|82|-9.38534,-0.52479
17779|23.55119166666667|37.92413166666667|78|0.04194,0.09078
17779|23.59742333333333|37.94618|85|-4.20153,5.84698
17780|23.57383833333333|37.96006333333333|12|-0.0,-0.0
17781|23.63685|37.945816666666666|63|-0.0,-0.0
17782|23.60677333333333|37.95387333333333|67|-0.0,0.0
17783|23.57018166666667|37.95221333333333|81|-1.77842,7.08006
17784|23.635086666666666|37.94358666666667|68|-0.0,-0.0
17785|23.55977333333333|37.853823333333345|84|0.59183,-8.67985
17786|23.554345|37.87981833333333|73|-0.07395,0.18583
17786|23.55119166666667|37.92411833333333|78|0.04194,0.09078
17787|23.59780333333333|37.94602833333333|85|-4.22191,5.83228
17788|23.63685|37.945816666666666|63|-0.0,-0.0
17789|23.55675|37.960283333333344|38|-0.0,-0.0
17789|23.57058|37.95213833333333|81|-1.86353,6.95466
17790|23.63508833333333|37.94359|68|-0.0,-0.0
17791|23.55927333333333|37.853865000000006|84|0.62994,-8.5769
17791|23.609516666666664|37.927865000000004|26|-11.75911,2.39233
17792|23.55120833333333|37.924121666666665|78|0.03714,0.09285
17793|23.55436333333333|37.87983833333333|73|-0.08389,0.18156
17793|23.59811333333333|37.9458|85|-4.32173,5.88325
17794|23.608155|37.90997166666667|82|-9.28889,-0.45437
17795|23.63685|37.945816666666666|63|0.0,0.0
17796|23.60678|37.953865|67|-0.0,0.0
17796|23.574316666666668|37.961206666666655|42|-0.0,-0.0
17797|23.63509|37.943595|68|-0.0,-0.0
17797|23.55675|37.96026666666667|38|-0.0,-0.0
17797|23.57096333333333|37.952045|81|-1.98087,6.81808
17798|23.519|38.027833333333334|34|-0.0,-0.0
17799|23.558765|37.853925|84|0.71973,-8.56983
17800|23.59844|37.945638333333335|85|-4.47425,5.76811
17801|23.554365|37.879825|73|-0.0861,0.18052
17802|23.60812666666667|37.90954|82|-9.38796,-0.47564
17803|23.606775000000006|37.95386|67|-0.0,0.0
17803|23.63685|37.945816666666666|63|0.0,0.0
17803|23.55675|37.96025|38|-0.0,-0.0
17804|23.571405|37.95194833333333|81|-1.9647,6.71863
17805|23.55833333333333|37.85395166666667|84|0.7557,-8.46634
17805|23.63509|37.94359833333333|68|-0.0,-0.0
17806|23.55436833333333|37.879808333333344|73|-0.08673,0.18021
17807|23.598766666666666|37.94539666666667|85|-4.77,5.52604
17808|23.551233333333336|37.92413833333333|78|0.03714,0.09285
17808|23.608096666666665|37.90910833333333|82|-9.28725,-0.48679
17809|23.63685|37.945816666666666|63|-0.0,-0.0
17810|23.556766666666665|37.96025|38|-0.0,-0.0
17811|23.606765|37.95386333333333|67|-0.0,0.0
17811|23.63508833333333|37.9436|68|-0.0,-0.0
17812|23.55779166666667|37.85398333333333|84|0.60067,-8.3785
17813|23.609875|37.92608666666667|26|-12.57017,1.8113
17813|23.608065|37.90867333333333|82|-9.38441,-0.54117
17814|23.59908833333333|37.94511666666666|85|-5.07103,5.25115
17815|23.56415333333333|37.960345000000004|27|-0.0,0.0
17815|23.55125|37.92413333333333|78|0.03714,0.09285
17815|23.60582333333333|37.959105|62|0.0,-0.0
17816|23.5635|37.95966666666666|0|-0.0,0.0
17816|23.63685|37.945816666666666|63|-0.0,-0.0
17817|23.635086666666666|37.9436|68|-0.0,-0.0
17818|23.66953166666667|37.93955500000001|1|-0.0,-0.0
17819|23.557315000000006|37.854009999999995|84|0.49234,-8.28539
17819|23.609945|37.925491666666666|26|-12.72271,1.40451
17820|23.554375|37.879785|73|-0.1362,0.2673
17820|23.60803666666667|37.90824|82|-9.38624,-0.50841
17821|23.55125833333333|37.92413833333333|78|0.03714,0.09285
17821|23.59939666666667|37.944873333333334|85|-5.3589,5.10315
17822|23.63685|37.945816666666666|63|0.0,0.0
17823|23.556783333333332|37.96026666666667|38|-0.0,-0.0
17824|23.60674166666667|37.95386833333335|67|-0.05906,0.0807
17825|23.63508333333333|37.9436|68|-0.0,-0.0
17825|23.59617833333333|37.95678333333333|23|0.0673,0.07396
17826|23.55680333333333|37.85402166666667|84|0.41495,-8.18949
17827|23.61001|37.924951666666665|26|-12.83397,1.30353
17827|23.59480166666667|37.955701666666656|2|-0.0,-0.0
17828|23.55438|37.87977333333333|73|-0.09757,0.17458
17828|23.650396666666666|37.933215|36|-0.0,-0.0
17828|23.55125833333333|37.92413833333333|78|0.03714,0.09285
17828|23.608011666666666|37.907808333333335|82|-9.38956,-0.44287
17829|23.599685|37.94461166666667|85|-5.55606,5.03787
17830|23.59617833333333|37.956785|23|0.0,0.0
17830|23.636833333333332|37.945816666666666|63|0.0,0.0
17831|23.5568|37.96026666666667|38|-0.0,-0.0
17831|23.681515|37.929966666666665|9|-0.0,-0.0
17832|23.54875|37.8996|10|-0.0,0.0
17832|23.50857|38.03613|66|0.0,-0.0
17833|23.556325|37.854015000000004|84|0.28627,-8.195
17833|23.61008|37.92428|26|-13.05213,1.11887
17834|23.554385|37.879781666666666|73|-0.10151,0.17233
17834|23.66525|37.8261|87|10.3641,-6.80774
17834|23.599991666666664|37.94436666666665|85|-5.503,5.09578
17835|23.6372|37.9474|61|0.0,-0.0
17835|23.551275|37.92415166666667|78|0.03714,0.09285
17835|23.650160000000003|37.93178833333333|14|0.09877,-0.01564
17835|23.60799166666667|37.90737666666666|82|-9.29314,-0.35708
17836|23.636833333333332|37.945816666666666|63|-0.0,-0.0
17837|23.60675|37.953911666666656|67|-0.05906,0.0807
17838|23.635075|37.94359333333333|68|-0.0,-0.0
17838|23.573235|37.95151333333333|81|-2.11532,6.04032
17839|23.55586333333333|37.85402833333333|84|0.2969,-8.09456
17839|23.61014166666667|37.92365666666667|26|-13.25529,1.08969
17840|23.600260000000002|37.94412333333333|85|-5.5311,5.21219
17841|23.55439333333333|37.879776666666665|73|-0.10628,0.16942
17841|23.66485166666667|37.826681666666666|87|10.2315,-7.00545
17842|23.55128333333333|37.92416|78|0.03714,0.09285
17842|23.60797333333333|37.906945|82|-9.29375,-0.34086
17843|23.636833333333332|37.945816666666666|63|-0.0,-0.0
17844|23.683085|37.92899333333333|16|-0.0,-0.0
17845|23.55545333333333|37.85405166666667|84|0.27928,-7.99512
17846|23.55440333333333|37.87976833333333|73|-0.11271,0.16522
17846|23.610185|37.92308666666667|26|-13.56851,0.92491
17846|23.66826833333333|37.938168333333344|17|0.0,-0.0
17847|23.60057833333333|37.943845|85|-5.63014,5.10504
17847|23.585671666666666|37.955808333333344|60|0.0,0.0
17848|23.664440000000006|37.82715666666665|87|10.2315,-7.00545
17848|23.60795166666667|37.906513333333336|82|-9.29314,-0.35708
17849|23.525|37.86448333333333|13|-0.00175,0.09998
17850|23.636833333333332|37.945816666666666|63|0.0,0.0
17851|23.60675666666667|37.953905|67|-0.0,0.0
17851|23.63506833333333|37.943585|68|-0.0,-0.0
17852|23.551295|37.92416333333333|78|0.03714,0.09285
17853|23.55441666666667|37.87975666666667|73|-0.12231,0.15824
17853|23.664026666666665|37.82763|87|10.18234,-7.07671
17853|23.600900000000006|37.94354166666667|85|-5.85593,4.84439
17853|23.60793|37.906081666666665|82|-9.29251,-0.37329
17854|23.636833333333332|37.945816666666666|63|-0.0,-0.0
17854|23.55673333333333|37.960283333333344|38|-0.0,-0.0
17855|23.635061666666665|37.94358166666667|68|-0.0,-0.0
17856|23.55443166666667|37.87975166666667|73|-0.12722,0.15432
17856|23.61020666666667|37.921735|26|-13.79981,0.07216
17856|23.607905|37.90565166666667|82|-9.29115,-0.40573
17857|23.601161666666666|37.943255|85|-6.16411,4.44564
17858|23.636833333333332|37.945816666666666|63|0.0,0.0
17859|23.60676833333333|37.953898333333335|67|-0.0,0.0
17859|23.506065|37.849493333333335|22|0.08222,-0.05693
17860|23.574625|37.951096666666665|81|-2.0226,5.64881
17861|23.63505833333333|37.94358|68|-0.0,-0.0
17861|23.52373|37.89098833333333|29|0.05255,-0.08508
17862|23.554023333333333|37.85406833333333|84|-0.02679,-7.69995
17863|23.607876666666666|37.90522|82|-9.28967,-0.43816
17864|23.55127666666667|37.924209999999995|78|0.03714,0.09285
17865|23.55136|37.954548333333335|20|0.09996,0.00279
17866|23.636833333333332|37.945816666666666|63|-0.0,-0.0
17867|23.55673333333333|37.960283333333344|38|-0.0,-0.0
17868|23.61018666666667|37.92075166666667|26|-14.09966,-0.09854
17869|23.60676333333333|37.95389166666666|67|-0.0,0.0
17869|23.57495833333333|37.95100166666667|81|-2.0423,5.64172
17870|23.635054999999998|37.943578333333335|68|-0.0,-0.0
17871|23.61018333333333|37.92048666666667|26|-14.09946,-0.12315
17872|23.55447333333333|37.87973333333333|73|-0.06934,0.07205
17872|23.60167333333333|37.942646666666654|85|-6.33023,4.20574
17872|23.61018|37.920355|26|-14.19894,-0.17359
17873|23.55126|37.92422333333333|78|0.03714,0.09285
17873|23.607851666666665|37.90479000000001|82|-9.28967,-0.43816
17874|23.511055|37.868854999999996|40|-0.01651,0.09863
17875|23.60677333333333|37.953875|67|-0.0,0.0
17875|23.55673333333333|37.960283333333344|38|-0.0,-0.0
17876|23.61016|37.919955|26|-14.19513,-0.37182
17877|23.63505|37.943576666666665|68|-0.0,-0.0
17878|23.610153333333336|37.91982166666666|26|-14.19299,-0.44614
17879|23.610281666666666|37.957421666666654|64|-0.0,-0.0
17879|23.601885|37.94237666666667|85|-6.49414,4.13717
17880|23.55448333333333|37.879731666666665|73|-0.14411,0.13868
17881|23.551275|37.924216666666666|78|0.03714,0.09285
17881|23.607825|37.90435833333333|82|-9.39032,-0.42648
17882|23.52122166666667|38.031925|79|-0.0,0.0
17883|23.64866666666667|37.933|35|-0.0891,-0.0454
17884|23.57561166666667|37.95084|81|-1.97919,5.55813
17885|23.55281666666667|37.85402333333333|84|-0.33107,-7.29249
17885|23.63505|37.94357333333333|68|-0.0,-0.0
17885|23.610106666666667|37.91915166666667|26|-14.38629,-0.62823
17886|23.610106666666667|37.91915166666667|26|-14.38401,-0.67844
17887|23.60209|37.94207333333333|85|-6.77332,3.66226
17888|23.551295|37.924200000000006|78|0.03714,0.09285
17888|23.661791666666666|37.82987333333333|87|9.57249,-7.72382
17888|23.607805|37.903926666666656|82|-9.29184,-0.38951
17889|23.606803333333332|37.953816666666654|67|-0.0,0.0
17889|23.63505|37.94357166666667|68|-0.0,-0.0
17890|23.55234833333333|37.854011666666665|84|-0.54463,-7.07908
17891|23.55130666666667|37.92419500000001|78|0.03714,0.09285
17891|23.61005833333333|37.91847833333335|26|-14.5813,-0.73877
17892|23.554485|37.87972833333333|73|-0.07826,0.06225
17892|23.60229333333333|37.941723333333336|85|-7.04019,3.35794
17892|23.61005166666667|37.91834333333335|26|-14.5813,-0.73877
